lat,lng
47.63784629,26.22302194
47.63763409,26.22333313
47.63758196,26.22326188
47.63755864,26.22328637
47.63753341,26.22331568
47.63730894,26.22357596
47.63731032,26.22368117
47.63731417,26.22370679
47.63736664,26.22381612
47.63739539,26.22378194
47.63746591,26.22392969
47.63756217,26.22413631
47.6377059,26.22390932
47.63774931,26.22384196
47.63794474,26.22408129
47.63808127,26.22427501
47.63807471,26.22428437
47.63805403,26.22431793
47.638062,26.22433194
47.63808329,26.22433263
47.63823779,26.22461401
47.63823392,26.22464979
47.6384221,26.22501622
47.63844863,26.22505545
47.63851166,26.22514869
47.63841732,26.22529113
47.6379982,26.22592679
47.6384642,26.22695049
47.63887462,26.22785916
47.63889601,26.22790652
47.63886342,26.22811738
47.63906197,26.22854917
47.63907641,26.22863061
47.63911407,26.22895775
47.63914886,26.22929583
47.6391412,26.2293557
47.6391592,26.22956065
47.63915599,26.22961057
47.63911265,26.22973242
47.63903841,26.22985357
47.63856798,26.23036519
47.6385418,26.23042622
47.63859621,26.23058333
47.63886091,26.23122671
47.63878483,26.23130436
47.6388871,26.23154403
47.63910303,26.23218519
47.63908381,26.23220641
47.63919243,26.23245203
47.6392036,26.23250218
47.63945714,26.2331269
47.63972506,26.23386218
47.6398453,26.23421803
47.64019197,26.23496688
47.64045784,26.23464394
47.6405791,26.23449665
47.64114045,26.23363228
47.64177008,26.23289382
47.64230632,26.2323592
47.6432489,26.23153915
47.64403089,26.23092139
47.64453317,26.23061909
47.64522447,26.23020302
47.64559948,26.22992804
47.64578337,26.22979321
47.64598841,26.22951016
47.64604407,26.22943332
47.64633367,26.22883608
47.64676517,26.22912127
47.64704587,26.2293677
47.64717349,26.22944133
47.64732328,26.22947005
47.64763935,26.22954842
47.6479669,26.2296768
47.64823159,26.22984636
47.64838024,26.23009139
47.64845841,26.23029303
47.64854119,26.23053567
47.64860276,26.23084264
47.64867697,26.23126778
47.64871594,26.2315717
47.64874333,26.23185134
47.64871894,26.23211368
47.64869579,26.23248619
47.64870868,26.2326286
47.64871145,26.23282051
47.6487101,26.23294838
47.64867612,26.23298312
47.64859935,26.23297779
47.64856781,26.23300903
47.64856687,26.23309783
47.648611,26.23323742
47.64862152,26.2336036
47.64862953,26.23398038
47.64859871,26.23439534
47.64846939,26.23459129
47.64839066,26.23477065
47.6483287,26.23495396
47.64829737,26.23519126
47.64824674,26.2352114
47.64819347,26.23548017
47.64819203,26.23561514
47.64820196,26.23581078
47.64816021,26.23589863
47.64806783,26.23600661
47.64806704,26.2360812
47.64811369,26.23621019
47.64809841,26.23629155
47.64799441,26.23642986
47.64786532,26.23653836
47.64781843,26.23665806
47.64782641,26.23681102
47.64786128,26.23691841
47.64795443,26.23696322
47.64804586,26.23694403
47.64812316,26.23689964
47.64828898,26.23686476
47.64851023,26.23684826
47.64856844,26.23679278
47.64860737,26.23674395
47.64867712,26.23673136
47.64873709,26.2367363
47.64878441,26.23680136
47.64889369,26.23691049
47.64893678,26.23692215
47.64898362,26.236806
47.64902458,26.23679274
47.64909403,26.23680857
47.64917301,26.23683173
47.64927291,26.23691933
47.6494126,26.23700836
47.64958521,26.23712556
47.64964271,26.23713756
47.64970785,26.2371071
