lat,lng
44.34994501,23.77975175
44.34989178,23.77983962
44.34977335,23.78003166
44.34969429,23.78015747
44.34960642,23.78030287
44.34957288,23.78035716
44.34944912,23.78055801
44.34932463,23.78076324
44.34920054,23.78097011
44.3490745,23.78117701
44.34894767,23.78138393
44.34882008,23.78159305
44.34871574,23.78177543
44.3486044,23.78196453
44.34849113,23.7821553
44.34837907,23.78234932
44.34826731,23.78253514
44.34815476,23.78272097
44.3480415,23.78291338
44.34792363,23.78311464
44.34780266,23.78331924
44.34768174,23.78351988
44.347623,23.78362531
44.34756322,23.78372933
44.34749818,23.78384061
44.34743928,23.78393204
44.34730844,23.78415972
44.34722081,23.78430236
44.34713647,23.78444944
44.34709595,23.78454046
44.34707209,23.78461373
44.34702251,23.78476641
44.34699948,23.78485571
44.34698602,23.78493102
44.34697896,23.78499739
44.34697344,23.78511683
44.3469721,23.78526307
44.3469672,23.78541685
44.34698925,23.78562475
44.34700742,23.78577949
44.34702982,23.78597653
44.34705341,23.78619655
44.34707797,23.78641852
44.34710354,23.78664705
44.34712914,23.78687886
44.34715477,23.78711264
44.34718041,23.78734774
44.34720794,23.7875828
44.34722204,23.78771034
44.34715062,23.78788518
44.34711106,23.78798591
44.34708818,23.78805279
44.34706869,23.78811046
44.34705639,23.78818535
44.34704651,23.78828242
44.3470494,23.78838805
44.34705451,23.78845739
44.34707069,23.78866144
44.34708497,23.78881069
44.34708771,23.78886242
44.34708638,23.78894134
44.34708362,23.78900963
44.34707643,23.78911334
44.34707039,23.7892021
44.34706137,23.78929793
44.34703362,23.78948096
44.34700977,23.78966026
44.34699525,23.78973275
44.34697719,23.78980136
44.34695891,23.78984865
44.3469339,23.78988055
44.34691314,23.78990108
44.34687429,23.78990494
44.34678959,23.78992269
44.34670374,23.78994522
44.34664596,23.78997909
44.34660709,23.79001069
44.34657425,23.79005818
44.34654144,23.79010913
44.34652444,23.79016289
44.34651061,23.79021846
44.34649188,23.79027948
44.34646274,23.79033538
44.34641655,23.79039917
44.34632823,23.79044342
44.34627937,23.79046895
44.34617827,23.79049776
44.3461436,23.79050162
44.34603609,23.79052114
44.34587627,23.79057177
44.34579374,23.79060398
44.34575264,23.79063613
44.34573464,23.79067501
44.34572056,23.79075713
44.34569593,23.79092893
44.34568633,23.79099973
44.34567787,23.79112306
44.34567256,23.79121864
44.34566724,23.79141972
44.3456654,23.79151603
44.34565349,23.79180069
44.34564889,23.79206914
44.34564484,23.79233518
44.34563669,23.79259489
44.34563662,23.79285683
44.3456453,23.79302232
44.34564748,23.79311775
44.34565028,23.79337963
44.34565807,23.79362296
44.34566464,23.7938599
44.34567039,23.79401983
44.34566998,23.79403217
44.34568779,23.79404621
44.34570525,23.79406747
44.3458048,23.79402876
44.34587899,23.79399599
44.34601796,23.79393815
44.34608401,23.79391005
44.34617592,23.79388291
44.34631966,23.79382677
44.34643152,23.7937725
44.34645725,23.79376055
44.346599,23.79368043
44.34673688,23.79360039
44.34687055,23.79353064
44.34700164,23.79346095
44.34713239,23.79339847
44.34726317,23.7933402
44.34739133,23.79327837
44.34744577,23.79325232
44.34754194,23.79322028
44.34767205,23.79318004
44.34772961,23.79316353
44.347769,23.79318012
44.34779296,23.79320485
44.34780865,23.79326187
44.34783149,23.79338272
44.34786384,23.7935469
44.34789545,23.79372251
44.34792839,23.79390169
44.34794631,23.79396528
44.347958,23.79405152
44.34797168,23.7941221
44.34800825,23.79427779
44.34801697,23.79432745
44.34806056,23.79453584
44.34810761,23.79474537
44.34815095,23.79492974
44.34818386,23.79510593
44.34821772,23.79529049
44.34825159,23.79547687
44.34828681,23.79566742
44.34832458,23.79585491
44.34836443,23.79603636
44.34841367,23.7962086
44.34845971,23.79636409
44.34847117,23.79638848
44.34849934,23.79640381
44.349388,23.79638515
44.35131648,23.79630172
44.35353936,23.79610374
44.35447318,23.7961277
44.35467853,23.79780984
44.3547932,23.79906528
44.35484635,23.79989595
44.35489703,23.80049421
44.35492016,23.80156161
44.35557398,23.80159146
44.35625844,23.8015773
44.35700213,23.80127998
44.35737339,23.80107712
44.35780781,23.80095969
44.35790137,23.80097945
44.35826657,23.80459366
44.35832636,23.8058286
44.35834697,23.8063053
44.35714617,23.80604811
44.35607005,23.80581005
44.35608905,23.80613496
44.35673749,23.80859388
44.35707862,23.80995313
44.35722596,23.81064408
44.35570123,23.8106537
44.35473699,23.81069518
44.35462117,23.81066179
44.35445865,23.81235967
44.35359236,23.81228124
44.35308806,23.81220363
44.35278838,23.81329404
44.3525962,23.81425212
44.35235918,23.81538459
44.3523453,23.81546384
44.35317983,23.81562845
44.35368025,23.81572812
44.35351564,23.81733556
44.35318636,23.82052711
44.35317432,23.820702
44.35327725,23.82072243
44.35435644,23.82093668
44.35455498,23.82097609
44.35405697,23.81832313
44.3540151,23.81811269
44.35401409,23.81801628
44.35402582,23.81797067
44.35403968,23.81793494
44.35409436,23.81791255
44.35429174,23.8179227
44.3549118,23.81808068
44.3557745,23.8182443
44.35683589,23.81845231
44.35769848,23.81861196
44.35825163,23.81873058
44.35844763,23.81872658
44.35804023,23.81707241
44.35788728,23.81641841
44.35760759,23.81536287
44.35830701,23.8150844
44.35835598,23.81527968
44.35835713,23.8153887
44.35837786,23.81558334
44.35844712,23.81555068
44.35857352,23.81548084
44.35870625,23.81601209
44.35945069,23.8157993
44.35941027,23.81559038
44.35991932,23.81533612
44.3598297,23.81482389
44.36028633,23.8145558
44.36065429,23.81438949
44.36054174,23.81396583
44.36041915,23.81338996
44.36025846,23.81271727
44.36100611,23.8124973
44.36108512,23.81306523
44.36139941,23.81459689
44.36170211,23.81581303
44.36187586,23.81669457
44.36237092,23.81660731
44.36248558,23.8186316
44.36250947,23.82090952
44.36255866,23.82092591
44.36259833,23.82093913
44.36262063,23.82094657
44.36265378,23.82095762
44.36308998,23.82105287
44.36333037,23.8201192
44.36361367,23.81908193
44.36419073,23.81938799
44.36427623,23.81942231
44.36431309,23.8193401
44.36454075,23.81978162
44.36484701,23.81982258
44.3649356,23.8199788
44.36496155,23.82004058
44.36436587,23.82002987
44.36417211,23.82001904
44.36403255,23.81998773
44.36393127,23.82027704
44.36403637,23.82033395
44.36403696,23.82039061
44.36414561,23.8204169
44.36407444,23.82081316
44.36377174,23.82076907
44.36370473,23.82103257
44.36367259,23.82124768
44.36411815,23.82128941
44.36408878,23.82158719
44.36479988,23.82170919
44.36471828,23.82215266
